State,County,state_name,mean_mp_rate,mean_bodies_rate,mp_trend,bodies_trend,mean_mp_robust_z,mean_bodies_robust_z,log_population,dbscan_cluster,hierarchical_cluster,silhouette_dbscan,silhouette_hierarchical
IL,DeKalb,Illinois,0.9805104271955939,0.0,0.03323568677026745,0.0,-0.35076621855442386,0.0,5.001248970452477,0,0,,0.11446610049724813
IL,DuPage,Illinois,0.3286330098788962,0.13013454205287606,-0.001999331767617707,0.07544098862872514,-0.6555635291963317,0.0,5.966015573388729,0,3,,0.6884784100555759
IL,Ford,Illinois,3.517906142264124,3.522367030644593,7.035812284528248,-7.044734061289186,0.835639951444032,0.0,4.152685756036786,0,2,,0.33380337343068667
IL,Fulton,Illinois,2.616705045007327,0.0,0.0,0.0,0.4142667553574428,0.0,4.582245228275298,0,0,,0.4705487238849737
IL,Henry,Illinois,1.0069682200829742,0.9788950232977016,2.0139364401659483,-1.9577900465954032,-0.33839538946390446,0.0,4.695954239899968,0,0,,0.26356120454895565
IL,Jackson,Illinois,1.7401283578390978,0.848227186575019,0.06655884410043333,0.002431749116297466,0.004407156416209002,0.0,4.723381778219141,0,0,,0.40517260761177615
IL,Jefferson,Illinois,1.355417604163843,1.248720061936515,2.710835208327686,-2.49744012387303,-0.17547145262950362,0.0,4.566896882378651,0,0,,0.274613720966878
IL,Kane,Illinois,0.8295985065414094,0.0,0.3010049247640289,0.0,-0.4213278706953105,0.0,5.711890495971122,0,3,,0.6920068940670182
IL,Kankakee,Illinois,1.5746358125499171,0.9403099015646833,-0.011012139097535512,0.47048860241360646,-0.07297193571902379,0.0,5.026420897229136,0,0,,0.12118764586190588
IL,Kendall,Illinois,1.3035238362012853,0.39954451924805723,-1.0088695954103415,0.7990890384961145,-0.19973534104455287,0.0,5.097404826727164,0,0,,-0.01997137836380552
IL,Knox,Illinois,1.8836559768047607,0.0,0.1364926954654634,0.0,0.0715161420958237,0.0,4.68494405372117,0,0,,0.41966567566298685
IL,LaSalle,Illinois,1.5159868444414417,0.0,0.9298942451567861,0.0,-0.10039434256503636,0.0,5.036866335237902,0,0,,0.08537532385418993
IL,Lake,Illinois,0.431027465138708,0.17678688196860662,0.19379919202359785,-0.03208548084237248,-0.6076871129273026,0.0,5.851882122401402,0,3,,0.7022992379086876
IL,Logan,Illinois,3.4168206303455104,0.0,0.4153620013604473,0.0,0.7883755557782354,0.0,4.440751700479185,0,0,,0.4916910821452133
IL,Madison,Illinois,0.9078699224549741,0.15196807317865363,0.1096557375214991,-0.0397549180564348,-0.38473062643305306,0.0,5.420899272039654,0,3,,0.5309417390095308
IL,McHenry,Illinois,0.4367502142018661,0.0,-0.05840598350267343,0.0,-0.6050113360441134,0.0,5.49526674438781,0,3,,0.5818507932456862
IL,McLean,Illinois,0.5850758843421991,0.3314682718570178,1.1701517686843983,-0.6629365437140357,-0.5356589330355451,0.0,5.23278780227033,0,0,,-0.26198155330759093
IL,Mercer,Illinois,6.199576095255662,0.0,0.5149047604798298,0.0,2.0895042025873356,0.0,4.189967298351272,0,0,,0.45397790865550136
IL,Montgomery,Illinois,1.630948886061911,1.741856819369448,-3.261897772123822,3.483713638738896,-0.046641719478234756,0.0,4.457957551203638,0,0,,0.24529553088570957
IL,Peoria,Illinois,1.7553109388518628,0.0,-0.10436377630094125,0.0,0.011506052218340269,0.0,5.24923016370957,0,0,,-0.25751581392755957
IL,Rock Island,Illinois,0.9091524122249215,0.0,-0.3173282897292184,0.0,-0.38413097468500695,0.0,5.150937486036572,0,0,,-0.13597771400019734
IL,Sangamon,Illinois,0.6423124955587491,0.12898499130641158,0.04612816562379664,0.1547819895676939,-0.5088968997059178,0.0,5.287400829938833,0,0,,-0.36517209152011626
IL,St. Clair,Illinois,0.9024912122474144,1.0337426139613688,0.11071622512607524,-0.0679539440250111,-0.387245541603354,0.0,5.403071080887152,0,3,,0.48642528566493487
IL,Whiteside,Illinois,1.6673099250007812,0.0,0.03510652821652571,0.0,-0.0296404450264629,0.0,4.773435358072903,0,0,,0.37007288041004094
IL,Will,Illinois,0.45873927939395026,0.18474845570063048,0.06415234832336468,-0.014087470298977481,-0.5947299430152447,0.0,5.845308931835884,0,3,,0.7025930638082296
IL,Winnebago,Illinois,0.8160061822397523,0.11352251861059787,0.36632688673851577,0.0,-0.4276832126391548,0.0,5.4497556266117275,0,3,,0.5575840222875925
IN,Allen,Indiana,1.2477420630632479,0.07512335254487867,0.21378467410290014,-0.09014802305385441,-0.22581713799542144,0.0,5.591914546547471,0,3,,0.6501613643969374
IN,Bartholomew,Indiana,2.052525572824407,0.0,-0.07585204101579113,0.0,0.15047423659132278,0.0,4.924294796302125,0,0,,0.27292217737518937
IN,Clark,Indiana,0.8930318728250128,0.4945207105273569,-0.19201909645940185,-0.9890414210547138,-0.3916684302321163,0.0,5.098529513845081,0,0,,-0.04681026136680106
IN,Delaware,Indiana,1.320363201653762,0.0,0.9293793164481026,0.0,-0.19186178511749172,0.0,5.049378914480004,0,0,,0.052074307491836586
IN,Elkhart,Indiana,0.6739052473279958,0.165893602479114,-0.028702064886958006,0.0,-0.4941251258735293,0.0,5.314728629801695,0,0,,-0.402594499506653
IN,Fayette,Indiana,1.9564877132571608,1.9564877132571608,-3.9129754265143215,3.9129754265143215,0.10556996388865164,0.0,4.4074928794601025,0,0,,0.23076642496122754
IN,Floyd,Indiana,1.0341456904211213,1.0555332915749434,0.11229073307510536,-0.4242997549427029,-0.32568806190650096,0.0,4.881116349983343,0,0,,0.2545956976351792
IN,Gibson,Indiana,3.053947385328158,0.0,-0.047655997248643445,0.0,0.6187074767083056,0.0,4.518540259958009,0,0,,0.48543785329731154
IN,Grant,Indiana,1.3755316590560256,0.0,0.017610478696550858,0.0,-0.16606675525177172,0.0,4.854178468042899,0,0,,0.29905210785641506
IN,Greene,Indiana,3.035897807218751,0.0,0.024773511195616438,0.0,0.6102680635305738,0.0,4.513936388414283,0,0,,0.48620073162481325
IN,Harrison,Indiana,1.2565971349585323,1.4463825971245914,2.5131942699170646,-2.8927651942491828,-0.2216767857949522,0.0,4.599773939146388,0,0,,0.2511914742124972
IN,Hendricks,Indiana,0.5223881605702303,0.5223881605702303,0.30909990108803165,-0.16538243867928215,-0.5649697345887094,0.0,5.208871138246926,0,0,,-0.25021360631795225
IN,Howard,Indiana,1.1926114369418546,0.0,0.0077872594968804165,0.0,-0.2515944791479553,0.0,4.923404646784884,0,0,,0.2239305200290575
IN,Jefferson,Indiana,3.084212199689248,1.549810923067386,0.030819292891047567,3.099621846134772,0.632858348911101,0.0,4.5086912868607625,0,0,,0.3372073320087015
IN,Johnson,Indiana,0.9948816772977173,0.0,0.21331606730314479,0.0,-0.3440466754849309,0.0,5.190265848531082,0,0,,-0.20420753569251182
IN,Lake,Indiana,0.7139259448557023,0.237889206786976,0.16554969656812296,0.052422648284012406,-0.47541271054447987,0.0,5.6983676546592825,0,3,,0.6946638246316704
IN,Madison,Indiana,1.2657325458173527,0.0,0.3972438458630203,0.0,-0.21740535594110186,0.0,5.112055083341361,0,0,,-0.05168001269370937
IN,Marion,Indiana,0.9154562944801934,0.14823290527682442,0.2355479212157675,0.06941898768373699,-0.3811834782585789,0.0,5.986980995873789,0,3,,0.6959096232849356
IN,Monroe,Indiana,0.9122186631521192,0.39526398073061114,-0.09915278947519658,0.007869112157870218,-0.3826972925056025,0.0,5.14451660918157,0,0,,-0.12375388612147635
IN,Morgan,Indiana,1.4600741903406809,0.49871829398446005,0.6939564035576412,0.0,-0.1265373353241853,0.0,4.841024546605484,0,0,,0.3139552301512337
IN,Owen,Indiana,3.122961675956114,1.4933620058838464,0.10505889896874576,0.0,0.65097638129139,0.0,4.319709694287983,0,0,,0.4837399872805093
IN,Porter,Indiana,0.780196599267503,0.22654623468830637,-0.10799000527347635,-0.11650949212541471,-0.4444266436818769,0.0,5.21943257514798,0,0,,-0.2562413055908468
IN,Putnam,Indiana,1.3819789939192926,1.3819789939192926,-2.763957987838585,2.763957987838585,-0.163052184912427,0.0,4.558468562523795,0,0,,0.2556322760163798
IN,Shelby,Indiana,0.0,2.255337645393086,0.0,-0.08892914323250256,-0.809221954750564,0.0,4.655436189551822,0,0,,0.2907552273333012
