State,County,decade,mp_lisa_i,mp_lisa_cluster,mp_lisa_p,bodies_lisa_i,bodies_lisa_cluster,bodies_lisa_p
TN,Roane,2000,0.013716,NS,0.392,0.001953,NS,0.083
TN,Robertson,2000,0.000211,NS,0.978,0.001953,NS,0.098
TN,Rutherford,2000,0.01317,NS,0.397,0.001953,NS,0.094
TN,Sevier,2000,0.01562,NS,0.333,0.001953,NS,0.093
TN,Shelby,2000,0.00611,NS,0.672,0.00154,NS,0.432
TN,Sullivan,2000,0.013479,NS,0.41,0.001953,NS,0.091
TN,Sumner,2000,0.012655,NS,0.43,0.001953,NS,0.093
TN,Tipton,2000,0.014675,NS,0.353,0.001953,NS,0.078
TN,Warren,2000,0.011026,NS,0.467,0.001953,NS,0.102
TN,Washington,2000,0.017356,NS,0.296,0.001953,NS,0.085
TN,Williamson,2000,0.013961,NS,0.388,0.001953,NS,0.084
TN,Wilson,2000,0.020787,NS,0.221,0.001611,NS,0.367
TX,Anderson,2000,0.013972,NS,0.247,-0.016666,LH,0.012
TX,Angelina,2000,0.011101,NS,0.344,-0.016666,LH,0.009
TX,Aransas,2000,0.020574,NS,0.137,0.021289,HH,0.009
TX,Atascosa,2000,0.011027,NS,0.351,-0.016666,LH,0.007
TX,Austin,2000,0.004499,NS,0.639,-0.016666,LH,0.002
TX,Bandera,2000,-7.9e-05,NS,0.984,-0.016666,LH,0.006
TX,Bell,2000,0.014816,NS,0.202,-0.015529,LH,0.006
TX,Bexar,2000,0.016156,NS,0.194,-0.015307,LH,0.008
TX,Bosque,2000,-0.000841,NS,0.912,-0.016666,LH,0.004
TX,Bowie,2000,0.007808,NS,0.48,-0.013334,LH,0.039
TX,Brazoria,2000,0.014923,NS,0.23,-0.016666,LH,0.009
TX,Brazos,2000,0.018355,NS,0.151,-0.016666,LH,0.008
TX,Brooks,2000,-0.156282,HL,0.01,1.39012,HH,0.001
TX,Burleson,2000,-0.00263,NS,0.748,-0.016666,LH,0.009
TX,Calhoun,2000,0.020574,NS,0.13,-0.002154,NS,0.093
TX,Cameron,2000,0.01246,NS,0.284,-0.015068,LH,0.011
TX,Chambers,2000,0.020574,NS,0.138,-0.006941,NS,0.089
TX,Cherokee,2000,0.0125,NS,0.281,-0.016666,LH,0.005
TX,Coke,2000,-0.106138,HL,0.013,-0.016666,LH,0.008
TX,Coleman,2000,-0.024302,NS,0.102,-0.016666,LH,0.002
TX,Collin,2000,0.01781,NS,0.159,-0.016227,LH,0.01
TX,Colorado,2000,0.020574,NS,0.12,-0.002106,NS,0.114
TX,Cooke,2000,0.010622,NS,0.363,-0.016666,LH,0.012
TX,Culberson,2000,-0.137377,HL,0.012,-0.016666,LH,0.005
TX,Dallas,2000,0.014399,NS,0.243,-0.010082,NS,0.081
TX,Denton,2000,0.017194,NS,0.172,-0.01613,LH,0.009
TX,Dimmit,2000,-0.018632,NS,0.154,-0.016666,LH,0.007
TX,Duval,2000,0.020574,NS,0.114,0.174471,HH,0.002
TX,Ector,2000,0.01774,NS,0.165,-0.016666,LH,0.006
TX,Edwards,2000,0.020574,NS,0.116,0.261449,HH,0.004
TX,El Paso,2000,0.012679,NS,0.293,-0.012935,NS,0.075
TX,Ellis,2000,0.017301,NS,0.201,-0.014073,LH,0.014
TX,Falls,2000,0.020574,NS,0.125,0.016043,HH,0.008
TX,Fannin,2000,-0.00223,NS,0.778,-0.007846,NS,0.085
TX,Fort Bend,2000,0.01877,NS,0.145,-0.015234,LH,0.011
TX,Freestone,2000,0.000136,NS,0.983,-0.016666,LH,0.01
TX,Frio,2000,0.020574,NS,0.125,0.001757,NS,0.147
TX,Galveston,2000,0.016308,NS,0.209,-0.009919,NS,0.08
TX,Gonzales,2000,0.020574,NS,0.14,-0.001384,NS,0.492
TX,Grayson,2000,0.014108,NS,0.274,-0.016666,LH,0.009
TX,Gregg,2000,0.01723,NS,0.184,-0.003434,NS,0.094
TX,Grimes,2000,0.004335,NS,0.654,-0.016666,LH,0.009
TX,Guadalupe,2000,0.016609,NS,0.178,-0.016666,LH,0.009
TX,Harris,2000,0.015149,NS,0.233,-0.013028,NS,0.054
TX,Harrison,2000,0.002275,NS,0.792,-0.011922,NS,0.07
TX,Hays,2000,0.017719,NS,0.178,-0.016666,LH,0.006
TX,Henderson,2000,0.010837,NS,0.361,-0.016666,LH,0.003
TX,Hidalgo,2000,0.008512,NS,0.464,0.004908,NS,0.089
TX,Hill,2000,0.009067,NS,0.431,-0.007647,NS,0.075
TX,Hopkins,2000,0.00889,NS,0.453,-0.016666,LH,0.009
TX,Houston,2000,0.004002,NS,0.684,-0.016666,LH,0.008
TX,Hudspeth,2000,0.020574,NS,0.115,0.07181,HH,0.001
TX,Hunt,2000,0.011216,NS,0.346,-0.009312,NS,0.073
TX,Jasper,2000,-0.001293,NS,0.857,-0.016666,LH,0.007
TX,Jefferson,2000,0.019056,NS,0.142,-0.015461,LH,0.01
TX,Jim Hogg,2000,0.020574,NS,0.125,0.376089,HH,0.001
TX,Jim Wells,2000,0.020574,NS,0.138,-0.009314,NS,0.074
TX,Johnson,2000,0.017858,NS,0.172,-0.016666,LH,0.007
TX,Kendall,2000,0.020574,NS,0.14,-0.005941,NS,0.093
TX,Kenedy,2000,0.020574,NS,0.128,1.299207,HH,0.001
TX,Kerr,2000,0.020574,NS,0.136,-0.010068,NS,0.074
TX,Kleberg,2000,0.020574,NS,0.119,0.002471,NS,0.1
TX,Lampasas,2000,0.001009,NS,0.904,-0.016666,LH,0.008
TX,Lavaca,2000,0.000418,NS,0.943,-0.016666,LH,0.007
TX,Liberty,2000,0.010302,NS,0.378,-0.016666,LH,0.005
TX,Lubbock,2000,0.014698,NS,0.242,-0.016666,LH,0.011
TX,Madison,2000,-0.008553,NS,0.437,-0.016666,LH,0.009
TX,Matagorda,2000,0.010375,NS,0.376,-0.008659,NS,0.08
TX,Maverick,2000,0.005796,NS,0.575,-0.010896,NS,0.071
TX,McLennan,2000,0.013733,NS,0.244,-0.013968,LH,0.013
TX,Midland,2000,0.017476,NS,0.169,-0.014212,LH,0.009
TX,Montgomery,2000,0.016569,NS,0.208,-0.014289,LH,0.012
TX,Nacogdoches,2000,0.008443,NS,0.451,-0.016666,LH,0.004
TX,Navarro,2000,0.004083,NS,0.661,-0.01024,NS,0.075
TX,Newton,2000,-0.006468,NS,0.536,-0.016666,LH,0.006
TX,Nueces,2000,0.014721,NS,0.223,-0.008352,NS,0.078
TX,Palo Pinto,2000,0.020574,NS,0.129,-0.005945,NS,0.092
TX,Panola,2000,0.004389,NS,0.638,-0.016666,LH,0.01
TX,Parker,2000,0.016337,NS,0.189,-0.016666,LH,0.003
TX,Parmer,2000,0.020574,NS,0.126,0.013065,NS,0.061
TX,Potter,2000,0.017305,NS,0.181,-0.016666,LH,0.004
TX,Presidio,2000,0.020574,NS,0.125,0.023561,HH,0.008
TX,Red River,2000,0.020574,NS,0.138,0.006427,NS,0.09
TX,Reeves,2000,-0.009587,NS,0.39,-0.016666,LH,0.006
TX,Rusk,2000,0.013178,NS,0.294,-0.016666,LH,0.012
TX,San Jacinto,2000,-0.027056,NS,0.085,-0.016666,LH,0.007
TX,San Patricio,2000,0.020574,NS,0.124,-0.012167,NS,0.066
TX,Shelby,2000,-0.010393,NS,0.365,-0.016666,LH,0.009
TX,Smith,2000,0.012654,NS,0.297,-0.011989,NS,0.059
TX,Starr,2000,0.020574,NS,0.148,-0.006447,NS,0.084
TX,Stephens,2000,-0.020866,NS,0.118,-0.016666,LH,0.008
TX,Sutton,2000,0.020574,NS,0.123,0.052519,HH,0.003
TX,Tarrant,2000,0.015411,NS,0.214,-0.013884,LH,0.018
TX,Taylor,2000,0.01465,NS,0.233,-0.016666,LH,0.007
TX,Tom Green,2000,0.020574,NS,0.139,-0.013819,LH,0.016
TX,Travis,2000,0.015513,NS,0.221,-0.014332,LH,0.014
TX,Tyler,2000,0.002314,NS,0.771,-0.016666,LH,0.011
TX,Val Verde,2000,0.020574,NS,0.122,-0.010048,NS,0.073
TX,Van Zandt,2000,0.01298,NS,0.277,-0.010685,NS,0.07
TX,Victoria,2000,0.020574,NS,0.139,-0.013161,NS,0.053
TX,Webb,2000,0.006765,NS,0.506,0.057196,HH,0.001
TX,Wharton,2000,0.020574,NS,0.117,-0.002178,NS,0.094
TX,Willacy,2000,0.020574,NS,0.12,-0.002945,NS,0.095
TX,Williamson,2000,0.018151,NS,0.153,-0.016666,LH,0.003
TX,Wise,2000,0.014169,NS,0.242,-0.016666,LH,0.008
TX,Wood,2000,0.010369,NS,0.366,-0.016666,LH,0.009
TX,Zapata,2000,0.020574,NS,0.126,0.00678,NS,0.084
UT,Beaver,2000,0.013515,NS,0.527,-0.00902,HL,0.024
UT,Cache,2000,0.011694,NS,0.569,0.000732,NS,0.842
UT,Carbon,2000,0.001211,NS,0.942,0.000732,NS,0.827
UT,Duchesne,2000,0.013515,NS,0.537,-0.000214,NS,0.976
UT,Grand,2000,-0.028556,NS,0.184,0.000732,NS,0.863
UT,Millard,2000,-0.011973,NS,0.584,0.000732,NS,0.857
UT,Salt Lake,2000,0.009556,NS,0.648,0.000732,NS,0.832
UT,Summit,2000,0.007093,NS,0.714,0.000732,NS,0.841
UT,Tooele,2000,-0.000837,NS,0.96,0.000732,NS,0.836
UT,Uintah,2000,0.006184,NS,0.755,0.000732,NS,0.867
UT,Utah,2000,0.012735,NS,0.577,0.000732,NS,0.849
UT,Washington,2000,0.006352,NS,0.755,0.000732,NS,0.844
VA,Accomack,2000,-0.000789,NS,0.927,-0.000665,NS,0.884
VA,Arlington,2000,0.016156,NS,0.321,0.001141,NS,0.705
VA,Augusta,2000,0.003308,NS,0.777,0.001257,NS,0.638
VA,Bedford,2000,0.011423,NS,0.465,0.001257,NS,0.632
VA,Botetourt,2000,0.016156,NS,0.315,0.00058,NS,0.898
VA,Bristol,2000,0.016086,NS,0.313,0.001257,NS,0.645
VA,Brunswick,2000,0.016156,NS,0.31,-7e-06,NS,0.997
VA,Buckingham,2000,-0.00312,NS,0.789,0.001257,NS,0.636
VA,Carroll,2000,0.006255,NS,0.649,0.001257,NS,0.661
VA,Chesapeake,2000,0.016083,NS,0.316,0.001254,NS,0.659
VA,Culpeper,2000,0.009601,NS,0.528,0.001257,NS,0.655
VA,Cumberland,2000,-0.018236,NS,0.269,0.001257,NS,0.675
VA,Dinwiddie,2000,0.005453,NS,0.665,-0.000397,NS,0.927
VA,Emporia,2000,0.016118,NS,0.31,0.001257,NS,0.661
VA,Fairfax,2000,0.01478,NS,0.349,0.001108,NS,0.719
VA,Franklin,2000,0.004234,NS,0.754,0.001257,NS,0.651
VA,Frederick,2000,0.016156,NS,0.314,0.000922,NS,0.795
VA,Fredericksburg,2000,0.016119,NS,0.319,0.001257,NS,0.627
VA,Halifax,2000,-0.000553,NS,0.968,0.001257,NS,0.657
VA,Hampton,2000,0.016121,NS,0.307,0.001257,NS,0.637
VA,Hanover,2000,0.013122,NS,0.395,0.001257,NS,0.64
VA,Henrico,2000,0.013074,NS,0.413,0.001178,NS,0.697
VA,Isle of Wight,2000,0.016156,NS,0.323,0.000521,NS,0.918
VA,King George,2000,0.001483,NS,0.882,0.001257,NS,0.656
VA,King William,2000,-0.006757,NS,0.645,0.001257,NS,0.657
VA,Loudoun,2000,0.013873,NS,0.387,0.001081,NS,0.751
VA,Lynchburg,2000,0.016156,NS,0.305,0.001254,NS,0.672
VA,Martinsville,2000,0.016119,NS,0.328,0.001257,NS,0.65
VA,Mecklenburg,2000,0.016156,NS,0.309,-0.000129,NS,0.983
VA,Newport News,2000,0.01597,NS,0.316,0.001257,NS,0.647
VA,Norfolk,2000,0.016045,NS,0.329,0.001248,NS,0.66
VA,Northampton,2000,0.016156,NS,0.324,-0.000523,NS,0.899
VA,Petersburg,2000,0.016156,NS,0.318,0.001251,NS,0.65
VA,Pittsylvania,2000,0.016156,NS,0.317,0.000906,NS,0.819
VA,Prince Edward,2000,0.001318,NS,0.893,0.001257,NS,0.664
VA,Prince George,2000,0.007842,NS,0.594,0.001257,NS,0.657
VA,Prince William,2000,0.016156,NS,0.316,0.001187,NS,0.679
VA,Richmond,2000,-0.45563,HL,0.008,-0.011226,HL,0.041
VA,Roanoke,2000,0.012936,NS,0.412,0.001009,NS,0.766
VA,Rockingham,2000,0.01208,NS,0.445,0.001257,NS,0.638
VA,Tazewell,2000,0.009589,NS,0.536,0.001257,NS,0.634
VA,Virginia Beach,2000,0.015819,NS,0.334,0.001254,NS,0.663
VA,Wythe,2000,0.006059,NS,0.687,0.001257,NS,0.648
VT,Addison,2000,0.015634,NS,0.506,0.002073,NS,0.093
VT,Chittenden,2000,0.022467,NS,0.35,0.002073,NS,0.104
VT,Franklin,2000,0.018724,NS,0.421,0.002073,NS,0.102
VT,Orange,2000,0.011837,NS,0.604,0.002073,NS,0.095
VT,Washington,2000,0.020826,NS,0.365,0.002073,NS,0.09
VT,Windham,2000,0.018131,NS,0.444,0.002073,NS,0.095
VT,Windsor,2000,0.020589,NS,0.377,0.002073,NS,0.1
WA,Benton,2000,0.005875,NS,0.733,0.001294,NS,0.614
WA,Chelan,2000,0.008086,NS,0.625,0.001294,NS,0.624
WA,Clallam,2000,-0.001491,NS,0.912,0.000966,NS,0.767
WA,Clark,2000,0.007376,NS,0.699,0.001294,NS,0.612
WA,Cowlitz,2000,-0.001963,NS,0.891,0.001294,NS,0.625
WA,Ferry,2000,0.010512,NS,0.565,-0.002202,NS,0.066
WA,Grant,2000,0.006079,NS,0.715,0.001016,NS,0.756
WA,Grays Harbor,2000,0.00556,NS,0.753,0.000986,NS,0.765
WA,Island,2000,0.005698,NS,0.731,0.001294,NS,0.623
WA,Jefferson,2000,-0.0157,NS,0.388,0.001294,NS,0.623
WA,King,2000,0.006789,NS,0.704,0.001112,NS,0.71
WA,Kitsap,2000,0.008483,NS,0.618,0.001294,NS,0.63
WA,Kittitas,2000,-7.3e-05,NS,0.997,0.001294,NS,0.632
WA,Lewis,2000,0.002631,NS,0.864,0.001294,NS,0.638
WA,Okanogan,2000,-0.005823,NS,0.722,0.001294,NS,0.624
WA,Pacific,2000,-0.027509,NS,0.152,0.001294,NS,0.629
WA,Pierce,2000,0.003041,NS,0.85,0.001207,NS,0.669
WA,Skagit,2000,-0.012526,NS,0.508,0.000688,NS,0.848
WA,Snohomish,2000,0.007712,NS,0.643,0.001261,NS,0.633
WA,Spokane,2000,0.009051,NS,0.601,0.001196,NS,0.681
WA,Thurston,2000,0.004933,NS,0.758,0.001197,NS,0.678
WA,Wahkiakum,2000,0.010512,NS,0.572,-0.006345,HL,0.044
WA,Whatcom,2000,-0.001519,NS,0.911,0.001056,NS,0.737
WA,Whitman,2000,0.006646,NS,0.712,0.001294,NS,0.638
WA,Yakima,2000,0.00511,NS,0.74,0.001294,NS,0.63
WI,Brown,2000,0.020868,NS,0.254,0.001994,NS,0.077
WI,Crawford,2000,-0.003113,NS,0.836,0.001994,NS,0.076
WI,Dane,2000,0.023667,NS,0.204,0.001918,NS,0.131
WI,Dodge,2000,0.021471,NS,0.266,0.001994,NS,0.076
WI,Eau Claire,2000,0.026767,NS,0.167,0.001631,NS,0.449
WI,Iowa,2000,0.005802,NS,0.75,0.001994,NS,0.074
WI,Kenosha,2000,0.021103,NS,0.27,0.001994,NS,0.073
WI,Kewaunee,2000,0.002164,NS,0.87,0.001994,NS,0.077
WI,La Crosse,2000,0.022603,NS,0.204,0.001994,NS,0.06
WI,Langlade,2000,0.001994,NS,0.896,0.001994,NS,0.082
WI,Marinette,2000,0.015783,NS,0.386,0.001994,NS,0.066
WI,Milwaukee,2000,0.021353,NS,0.251,0.001994,NS,0.071
WI,Oneida,2000,0.026767,NS,0.179,0.00105,NS,0.742
WI,Polk,2000,0.004331,NS,0.775,0.001994,NS,0.07
WI,Portage,2000,0.020002,NS,0.294,0.001994,NS,0.071
WI,Rock,2000,0.020732,NS,0.264,0.001994,NS,0.068
WI,Sawyer,2000,-0.004008,NS,0.795,0.001994,NS,0.074
WI,St. Croix,2000,0.021125,NS,0.268,0.001994,NS,0.065
WI,Taylor,2000,0.001534,NS,0.91,0.001994,NS,0.077
WI,Washington,2000,0.019276,NS,0.275,0.001994,NS,0.065
WV,Cabell,2000,0.000434,NS,0.975,0.001824,NS,0.296
WV,Greenbrier,2000,0.021101,NS,0.294,0.000916,NS,0.825
WV,Jackson,2000,0.008085,NS,0.69,0.001824,NS,0.287
WV,Kanawha,2000,0.015892,NS,0.458,0.001515,NS,0.572
WV,Logan,2000,0.011337,NS,0.562,0.001824,NS,0.306
WV,Marion,2000,0.01496,NS,0.451,0.001824,NS,0.298
WV,Mason,2000,-0.010492,NS,0.589,0.000645,NS,0.87
WV,Mercer,2000,0.015603,NS,0.455,0.001824,NS,0.292
WV,Monongalia,2000,0.021101,NS,0.316,0.001502,NS,0.575
WV,Monroe,2000,-0.010484,NS,0.597,0.001824,NS,0.308
WV,Ohio,2000,0.013541,NS,0.519,0.001824,NS,0.308
WV,Preston,2000,0.009837,NS,0.625,0.001824,NS,0.3
WV,Wood,2000,0.01724,NS,0.403,0.001824,NS,0.297
WV,Wyoming,2000,0.005966,NS,0.743,0.001824,NS,0.306
WY,Campbell,2000,0.000746,NS,0.96,0.002073,NS,0.083
WY,Carbon,2000,-0.001929,NS,0.914,0.002073,NS,0.083
WY,Fremont,2000,0.000862,NS,0.953,0.002073,NS,0.087
WY,Goshen,2000,-0.005245,NS,0.806,0.002073,NS,0.073
WY,Natrona,2000,-0.000269,NS,0.984,0.002073,NS,0.083
WY,Sweetwater,2000,0.000823,NS,0.966,0.002073,NS,0.076
WY,Teton,2000,-0.0108,NS,0.62,0.002073,NS,0.077
AK,Aleutians East,2010,1.327131,HH,0.002,0.000641,NS,0.927
AK,Aleutians West,2010,2.777098,HH,0.001,0.000641,NS,0.925
AK,Anchorage,2010,0.111246,HH,0.018,0.000641,NS,0.921
AK,Bethel,2010,1.24822,HH,0.002,0.000641,NS,0.92
AK,Bristol Bay,2010,-0.181858,LH,0.008,-0.013352,HL,0.043
AK,Denali,2010,2.258997,HH,0.003,0.000641,NS,0.922
AK,Dillingham,2010,1.82887,HH,0.002,0.000641,NS,0.922
AK,Fairbanks North Star,2010,0.109632,HH,0.022,0.000577,NS,0.927
AK,Haines,2010,1.776291,HH,0.001,-0.003033,HL,0.049
AK,Hoonah–Angoon,2010,-0.174651,LH,0.004,0.000641,NS,0.921
AK,Juneau,2010,-0.131498,LH,0.014,0.000624,NS,0.933
AK,Kenai Peninsula,2010,0.184366,HH,0.008,0.000641,NS,0.927
AK,Ketchikan Gateway,2010,1.109195,HH,0.002,0.000641,NS,0.923
AK,Kodiak Island,2010,1.984831,HH,0.001,-0.000446,NS,0.95
AK,Kusilvak,2010,1.067214,HH,0.003,0.000641,NS,0.92
AK,Lake and Peninsula,2010,8.011609,HH,0.001,0.000641,NS,0.918
AK,Matanuska-Susitna,2010,0.026794,NS,0.076,0.000641,NS,0.923
AK,Nome,2010,1.349898,HH,0.001,-7.4e-05,NS,0.991
AK,North Slope,2010,0.096598,HH,0.024,0.000641,NS,0.92
AK,Northwest Arctic,2010,0.820251,HH,0.002,0.000641,NS,0.909
AK,Prince of Wales – Hyder,2010,-0.156527,LH,0.008,0.000641,NS,0.923
AK,Prince of Wales-Outer Ketchikan,2010,-0.178275,LH,0.005,0.000641,NS,0.919
AK,Sitka,2010,-0.167377,LH,0.005,0.000641,NS,0.922
AK,Skagway Yakutat Angoon,2010,-0.178254,LH,0.007,0.000641,NS,0.927
AK,Southeast Fairbanks,2010,0.557728,HH,0.002,0.000641,NS,0.926
AK,Valdez–Cordova,2010,-0.174644,LH,0.005,0.000641,NS,0.924
AK,Wrangell Petersburg,2010,-0.174547,LH,0.009,0.000641,NS,0.922
AK,Yakutat,2010,-0.174585,LH,0.003,0.000641,NS,0.918
AK,Yukon–Koyukuk,2010,-0.160183,LH,0.008,0.000632,NS,0.919
AL,Baldwin,2010,0.00575,NS,0.503,0.001767,NS,0.078
AL,Barbour,2010,-0.000909,NS,0.886,0.001767,NS,0.075
AL,Blount,2010,0.004436,NS,0.593,0.001767,NS,0.077
AL,Chilton,2010,6.3e-05,NS,0.988,0.001767,NS,0.074
AL,Cleburne,2010,-0.021279,NS,0.093,0.001767,NS,0.077
AL,Coffee,2010,0.00397,NS,0.625,0.001767,NS,0.081
AL,Dale,2010,0.001146,NS,0.859,0.001767,NS,0.078
AL,Dallas,2010,0.002669,NS,0.724,0.001767,NS,0.082
AL,Elmore,2010,0.005678,NS,0.513,0.001767,NS,0.08
AL,Etowah,2010,0.006291,NS,0.448,0.001767,NS,0.078
AL,Franklin,2010,0.00851,NS,0.333,0.001168,NS,0.777
AL,Geneva,2010,-0.000898,NS,0.888,0.001767,NS,0.083
AL,Greene,2010,-0.006916,NS,0.429,0.001767,NS,0.077
AL,Hale,2010,0.000205,NS,0.953,0.001767,NS,0.073
AL,Houston,2010,0.007425,NS,0.394,0.001767,NS,0.074
AL,Jefferson,2010,0.006788,NS,0.457,0.001539,NS,0.474
AL,Lamar,2010,-0.00048,NS,0.916,0.001767,NS,0.073
AL,Lauderdale,2010,0.006032,NS,0.489,0.001767,NS,0.081
AL,Lee,2010,0.007773,NS,0.387,0.001767,NS,0.075
AL,Limestone,2010,0.007241,NS,0.394,0.001767,NS,0.079
AL,Macon,2010,-0.005043,NS,0.542,0.001767,NS,0.074
AL,Madison,2010,0.007559,NS,0.391,0.001608,NS,0.367
AL,Marshall,2010,0.007339,NS,0.412,0.001767,NS,0.08
AL,Mobile,2010,0.004849,NS,0.561,0.001767,NS,0.085
AL,Montgomery,2010,0.005467,NS,0.52,0.001684,NS,0.19
AL,Pike,2010,0.005043,NS,0.535,0.001767,NS,0.073
AL,Russell,2010,0.004551,NS,0.579,0.001767,NS,0.08
AL,Shelby,2010,0.007446,NS,0.401,0.001767,NS,0.073
AL,St. Clair,2010,0.007246,NS,0.42,0.001556,NS,0.456
AL,Talladega,2010,0.005694,NS,0.5,0.001767,NS,0.077
AL,Tuscaloosa,2010,0.007399,NS,0.415,0.001767,NS,0.084
AL,Walker,2010,-0.008031,NS,0.357,0.001767,NS,0.077
AL,Winston,2010,-0.008416,NS,0.335,0.001767,NS,0.073
AR,Arkansas,2010,-0.001565,NS,0.814,0.001698,NS,0.154
AR,Ashley,2010,-0.000218,NS,0.959,0.001698,NS,0.162
AR,Baxter,2010,-0.000122,NS,0.971,0.001698,NS,0.157
AR,Benton,2010,-0.000256,NS,0.951,0.001698,NS,0.155
AR,Carroll,2010,-0.000344,NS,0.929,0.001698,NS,0.152
AR,Cleburne,2010,-2.1e-05,NS,0.994,0.001698,NS,0.158
AR,Columbia,2010,-0.000409,NS,0.943,0.000948,NS,0.864
AR,Crawford,2010,-0.0002,NS,0.962,0.001407,NS,0.625
AR,Crittenden,2010,-0.001015,NS,0.867,0.001698,NS,0.153
AR,Cross,2010,2.1e-05,NS,0.996,0.001698,NS,0.16
AR,Dallas,2010,-0.000647,NS,0.917,0.001698,NS,0.152
AR,Drew,2010,2e-05,NS,0.994,0.001698,NS,0.158
AR,Faulkner,2010,-0.000118,NS,0.972,0.00155,NS,0.412
AR,Franklin,2010,-0.001686,NS,0.787,0.001698,NS,0.145
AR,Garland,2010,-6.8e-05,NS,0.987,0.001512,NS,0.486
AR,Greene,2010,-0.000128,NS,0.972,0.001698,NS,0.168
AR,Hempstead,2010,-0.000132,NS,0.966,0.001698,NS,0.145
AR,Hot Spring,2010,2e-05,NS,0.994,0.001698,NS,0.165
AR,Howard,2010,-2.7e-05,NS,0.991,0.001698,NS,0.16
AR,Independence,2010,-0.000332,NS,0.948,0.001698,NS,0.161
AR,Jackson,2010,-0.000446,NS,0.933,0.001698,NS,0.167
AR,Jefferson,2010,-0.000217,NS,0.966,0.001698,NS,0.162
AR,Johnson,2010,-2.7e-05,NS,0.993,0.001698,NS,0.159
AR,Logan,2010,5e-06,NS,0.997,0.001698,NS,0.156
AR,Lonoke,2010,-0.000224,NS,0.967,0.001446,NS,0.595
AR,Madison,2010,1.9e-05,NS,0.992,0.001698,NS,0.153
AR,Marion,2010,1.7e-05,NS,0.997,0.001698,NS,0.157
AR,Mississippi,2010,6e-06,NS,0.999,0.00128,NS,0.739
AR,Nevada,2010,-0.012101,NS,0.167,0.001698,NS,0.157
AR,Ouachita,2010,-7e-06,NS,0.997,0.001698,NS,0.163
AR,Phillips,2010,-0.000409,NS,0.942,0.000813,NS,0.908
AR,Pike,2010,-0.000153,NS,0.971,0.001698,NS,0.148
AR,Poinsett,2010,-9e-06,NS,0.996,0.001698,NS,0.152
AR,Pope,2010,-6.2e-05,NS,0.987,0.001698,NS,0.16
AR,Pulaski,2010,-3.6e-05,NS,0.99,0.001512,NS,0.495
AR,Saline,2010,-0.000194,NS,0.959,0.001698,NS,0.147
AR,Scott,2010,-0.000168,NS,0.968,0.001698,NS,0.149
AR,Sebastian,2010,1.6e-05,NS,0.996,0.001556,NS,0.416
AR,Sevier,2010,2.1e-05,NS,0.998,0.001698,NS,0.155
AR,St. Francis,2010,-0.000416,NS,0.927,0.001698,NS,0.156
AR,Stone,2010,-5.3e-05,NS,0.989,0.001698,NS,0.151
AR,Van Buren,2010,-0.000488,NS,0.932,0.000615,NS,0.955
AR,Washington,2010,-0.000222,NS,0.962,0.001528,NS,0.478
AR,White,2010,-0.000237,NS,0.953,0.001698,NS,0.159
AR,Yell,2010,-0.000144,NS,0.973,0.001698,NS,0.167
AZ,Apache,2010,0.000343,NS,0.95,-0.000337,NS,0.967
AZ,Cochise,2010,0.011569,NS,0.269,0.000186,NS,0.976
AZ,Coconino,2010,0.006467,NS,0.573,-0.000426,NS,0.945
AZ,Gila,2010,-0.004863,NS,0.65,-0.000527,NS,0.941
AZ,Graham,2010,-0.005947,NS,0.56,-0.000527,NS,0.949
AZ,La Paz,2010,-0.007734,NS,0.466,2.5e-05,NS,0.997
AZ,Maricopa,2010,-0.019238,NS,0.093,-0.000419,NS,0.95
AZ,Mohave,2010,-0.019676,NS,0.091,-0.00024,NS,0.973
AZ,Navajo,2010,-0.00157,NS,0.839,-0.000461,NS,0.952
AZ,Pima,2010,0.027289,NS,0.055,-0.001268,NS,0.733
AZ,Pinal,2010,-0.019638,NS,0.093,0.000123,NS,0.991
AZ,Santa Cruz,2010,-0.059069,HL,0.04,-0.000768,NS,0.914
AZ,Yavapai,2010,-0.01837,NS,0.089,-0.000495,NS,0.939
AZ,Yuma,2010,-0.007788,NS,0.466,-0.000159,NS,0.988
CA,Alameda,2010,-0.000244,NS,0.956,0.00154,NS,0.434
CA,Alpine,2010,-0.084078,HL,0.015,0.001627,NS,0.275
CA,Amador,2010,-0.00037,NS,0.938,0.001627,NS,0.268
CA,Butte,2010,-0.000243,NS,0.943,0.001549,NS,0.416
CA,Calaveras,2010,-0.00041,NS,0.92,0.001238,NS,0.759
CA,Contra Costa,2010,-0.00047,NS,0.918,0.001564,NS,0.388
CA,Del Norte,2010,-0.000239,NS,0.958,0.001627,NS,0.27
CA,El Dorado,2010,-0.00028,NS,0.93,0.001627,NS,0.269
CA,Fresno,2010,-0.000477,NS,0.911,0.001591,NS,0.349
CA,Glenn,2010,5e-06,NS,1.0,0.001627,NS,0.271
CA,Humboldt,2010,-0.000652,NS,0.899,0.001627,NS,0.265
CA,Imperial,2010,-2e-06,NS,0.999,-0.002376,NS,0.073
CA,Inyo,2010,-6.7e-05,NS,0.983,0.001627,NS,0.26
CA,Kern,2010,-0.000415,NS,0.915,0.001446,NS,0.575
CA,Kings,2010,-0.000657,NS,0.877,0.001512,NS,0.494
CA,Lake,2010,-0.000509,NS,0.913,0.001355,NS,0.655
CA,Lassen,2010,-0.000778,NS,0.878,0.001066,NS,0.853
