State,County,year,missing_count,bodies_count,state_name,population,missing_per_100k,bodies_per_100k,mp_z_score,bodies_z_score,composite_z_score,alert_level,alert_reason
FL,Sarasota,2022,1,0,Florida,462552.0,0.21619190923398882,0.0,-0.08333654665836449,-0.0530175948927142,-0.06817707077553935,GREEN,Normal
FL,Sarasota,2024,2,0,Florida,469013.0,0.42642741245978255,0.0,-0.07568129124235057,-0.0530175948927142,-0.06434944306753239,GREEN,Normal
FL,Sarasota,2025,1,0,Florida,469013.0,0.21321370622989128,0.0,-0.08344499125657596,-0.0530175948927142,-0.06823129307464508,GREEN,Normal
FL,Seminole,1973,0,1,Florida,367378.0,0.0,0.2721992062671145,-0.09120869127080133,-0.04641397762734452,-0.06881133444907292,GREEN,Normal
FL,Seminole,1974,0,1,Florida,367378.0,0.0,0.2721992062671145,-0.09120869127080133,-0.04641397762734452,-0.06881133444907292,GREEN,Normal
FL,Seminole,1976,2,0,Florida,367378.0,0.544398412534229,0.0,-0.07138564125271703,-0.0530175948927142,-0.06220161807271561,GREEN,Normal
FL,Seminole,1986,1,0,Florida,367378.0,0.2721992062671145,0.0,-0.08129716626175917,-0.0530175948927142,-0.06715738057723669,GREEN,Normal
FL,Seminole,1988,0,1,Florida,367378.0,0.0,0.2721992062671145,-0.09120869127080133,-0.04641397762734452,-0.06881133444907292,GREEN,Normal
FL,Seminole,1989,1,0,Florida,367378.0,0.2721992062671145,0.0,-0.08129716626175917,-0.0530175948927142,-0.06715738057723669,GREEN,Normal
FL,Seminole,1992,1,0,Florida,367378.0,0.2721992062671145,0.0,-0.08129716626175917,-0.0530175948927142,-0.06715738057723669,GREEN,Normal
FL,Seminole,1993,1,0,Florida,367378.0,0.2721992062671145,0.0,-0.08129716626175917,-0.0530175948927142,-0.06715738057723669,GREEN,Normal
FL,Seminole,1997,1,1,Florida,367378.0,0.2721992062671145,0.2721992062671145,-0.08129716626175917,-0.04641397762734452,-0.06385557194455185,GREEN,Normal
FL,Seminole,1998,0,1,Florida,367378.0,0.0,0.2721992062671145,-0.09120869127080133,-0.04641397762734452,-0.06881133444907292,GREEN,Normal
FL,Seminole,2000,1,0,Florida,367378.0,0.2721992062671145,0.0,-0.08129716626175917,-0.0530175948927142,-0.06715738057723669,GREEN,Normal
FL,Seminole,2002,3,0,Florida,382846.0,0.7836048959633899,0.0,-0.06267547241957745,-0.0530175948927142,-0.057846533656145824,GREEN,Normal
FL,Seminole,2004,1,0,Florida,395230.0,0.2530172304733952,0.0,-0.08199563498769558,-0.0530175948927142,-0.06750661494020489,GREEN,Normal
FL,Seminole,2006,2,0,Florida,413218.0,0.48400602103490165,0.0,-0.07358469505199243,-0.0530175948927142,-0.06330114497235331,GREEN,Normal
FL,Seminole,2009,0,1,Florida,419788.0,0.0,0.238215480194765,-0.09120869127080133,-0.04723843087726597,-0.06922356107403366,GREEN,Normal
FL,Seminole,2011,2,0,Florida,426382.0,0.4690629529389139,0.0,-0.07412881343931742,-0.0530175948927142,-0.0635732041660158,GREEN,Normal
FL,Seminole,2014,1,0,Florida,441583.0,0.2264579931745561,0.0,-0.08296273018359487,-0.0530175948927142,-0.06799016253815454,GREEN,Normal
FL,Seminole,2016,1,0,Florida,456266.0,0.21917039621624226,0.0,-0.08322809171972392,-0.0530175948927142,-0.06812284330621907,GREEN,Normal
FL,Seminole,2019,1,0,Florida,471791.0,0.2119582611792086,0.0,-0.08349070547884709,-0.0530175948927142,-0.06825415018578064,GREEN,Normal
FL,Seminole,2022,1,0,Florida,478623.0,0.20893270904239872,0.0,-0.08360087418977537,-0.0530175948927142,-0.06830923454124478,GREEN,Normal
FL,Seminole,2023,3,0,Florida,484271.0,0.6194878487458468,0.0,-0.0686514274571192,-0.0530175948927142,-0.0608345111749167,GREEN,Normal
FL,Seminole,2024,4,0,Florida,484271.0,0.8259837983277958,0.0,-0.06113233951922516,-0.0530175948927142,-0.057074967205969676,GREEN,Normal
FL,Seminole,2025,10,0,Florida,484271.0,2.0649594958194895,0.0,-0.016017811891860897,-0.0530175948927142,-0.034517703392287546,GREEN,Normal
FL,St. Johns,1974,0,1,Florida,124522.0,0.0,0.8030709432871299,-0.09120869127080133,-0.03353490345090486,-0.0623717973608531,GREEN,Normal
FL,St. Johns,1979,1,0,Florida,124522.0,0.8030709432871299,0.0,-0.06196665986452866,-0.0530175948927142,-0.05749212737862143,GREEN,Normal
FL,St. Johns,1982,0,1,Florida,124522.0,0.0,0.8030709432871299,-0.09120869127080133,-0.03353490345090486,-0.0623717973608531,GREEN,Normal
FL,St. Johns,1985,1,0,Florida,124522.0,0.8030709432871299,0.0,-0.06196665986452866,-0.0530175948927142,-0.05749212737862143,GREEN,Normal
FL,St. Johns,1993,1,0,Florida,124522.0,0.8030709432871299,0.0,-0.06196665986452866,-0.0530175948927142,-0.05749212737862143,GREEN,Normal
FL,St. Johns,1995,2,0,Florida,124522.0,1.6061418865742598,0.0,-0.03272462845825598,-0.0530175948927142,-0.04287111167548509,GREEN,Normal
FL,St. Johns,2000,2,0,Florida,124522.0,1.6061418865742598,0.0,-0.03272462845825598,-0.0530175948927142,-0.04287111167548509,GREEN,Normal
FL,St. Johns,2004,1,0,Florida,151717.0,0.6591219177811319,0.0,-0.06720824152046428,-0.0530175948927142,-0.06011291820658925,GREEN,Normal
FL,St. Johns,2006,1,0,Florida,168480.0,0.5935422602089269,0.0,-0.06959617800648576,-0.0530175948927142,-0.06130688644959999,GREEN,Normal
FL,St. Johns,2007,2,0,Florida,175318.0,1.1407841750419239,0.0,-0.04966958821496124,-0.0530175948927142,-0.05134359155383772,GREEN,Normal
FL,St. Johns,2010,2,0,Florida,191323.0,1.0453526235737471,0.0,-0.05314451461904606,-0.0530175948927142,-0.05308105475588013,GREEN,Normal
FL,St. Johns,2012,1,0,Florida,202164.0,0.4946479096179339,0.0,-0.07319719449208759,-0.0530175948927142,-0.0631073946924009,GREEN,Normal
FL,St. Johns,2013,1,0,Florida,209579.0,0.47714704240405764,0.0,-0.07383444941082544,-0.0530175948927142,-0.06342602215176982,GREEN,Normal
FL,St. Johns,2015,0,1,Florida,226582.0,0.0,0.44134132455358327,-0.09120869127080133,-0.04231054974474577,-0.06675962050777355,GREEN,Normal
FL,St. Johns,2017,0,1,Florida,244067.0,0.0,0.40972355951439565,-0.09120869127080133,-0.043077604219182004,-0.06714314774499167,GREEN,Normal
FL,St. Johns,2018,0,1,Florida,254007.0,0.0,0.3936899376788829,-0.09120869127080133,-0.04346658368547589,-0.06733763747813862,GREEN,Normal
FL,St. Johns,2019,1,0,Florida,265068.0,0.3772616837943471,0.0,-0.07747155123589751,-0.0530175948927142,-0.06524457306430585,GREEN,Normal
FL,St. Johns,2022,2,0,Florida,307072.0,0.6513130471029596,0.0,-0.06749258407267264,-0.0530175948927142,-0.060255089482693425,GREEN,Normal
FL,St. Johns,2023,1,0,Florida,320110.0,0.3123926150385805,0.0,-0.07983361322021908,-0.0530175948927142,-0.06642560405646664,GREEN,Normal
FL,St. Johns,2024,1,0,Florida,320110.0,0.3123926150385805,0.0,-0.07983361322021908,-0.0530175948927142,-0.06642560405646664,GREEN,Normal
FL,St. Lucie,1984,1,0,Florida,193518.0,0.5167477960706497,0.0,-0.07239247657877328,-0.0530175948927142,-0.06270503573574374,GREEN,Normal
FL,St. Lucie,1985,6,0,Florida,193518.0,3.100486776423899,0.0,0.021688596881367053,-0.0530175948927142,-0.015664499005673575,GREEN,Normal
FL,St. Lucie,1989,1,0,Florida,193518.0,0.5167477960706497,0.0,-0.07239247657877328,-0.0530175948927142,-0.06270503573574374,GREEN,Normal
FL,St. Lucie,1990,0,1,Florida,193518.0,0.0,0.5167477960706497,-0.09120869127080133,-0.040481170871605146,-0.06584493107120323,GREEN,Normal
FL,St. Lucie,1994,0,1,Florida,193518.0,0.0,0.5167477960706497,-0.09120869127080133,-0.040481170871605146,-0.06584493107120323,GREEN,Normal
FL,St. Lucie,1995,0,1,Florida,193518.0,0.0,0.5167477960706497,-0.09120869127080133,-0.040481170871605146,-0.06584493107120323,GREEN,Normal
FL,St. Lucie,1999,1,0,Florida,193518.0,0.5167477960706497,0.0,-0.07239247657877328,-0.0530175948927142,-0.06270503573574374,GREEN,Normal
FL,St. Lucie,2000,1,0,Florida,193518.0,0.5167477960706497,0.0,-0.07239247657877328,-0.0530175948927142,-0.06270503573574374,GREEN,Normal
FL,St. Lucie,2001,0,1,Florida,198459.0,0.0,0.503882413999869,-0.09120869127080133,-0.04079328809021604,-0.06600098968050869,GREEN,Normal
FL,St. Lucie,2002,1,2,Florida,205796.0,0.48591809364613503,0.9718361872922701,-0.07351507120640802,-0.02944061862770436,-0.05147784491705619,GREEN,Normal
FL,St. Lucie,2003,1,0,Florida,214924.0,0.4652807504047943,0.0,-0.07426653388134326,-0.0530175948927142,-0.06364206438702873,GREEN,Normal
FL,St. Lucie,2006,2,0,Florida,255251.0,0.7835424738786528,0.0,-0.06267774538011422,-0.0530175948927142,-0.05784767013641422,GREEN,Normal
FL,St. Lucie,2008,0,1,Florida,273151.0,0.0,0.36609787260526233,-0.09120869127080133,-0.044135973724506936,-0.06767233249765414,GREEN,Normal
FL,St. Lucie,2011,1,0,Florida,280481.0,0.3565303888676951,0.0,-0.07822643495122215,-0.0530175948927142,-0.06562201492196817,GREEN,Normal
FL,St. Lucie,2014,0,1,Florida,290207.0,0.0,0.3445816262185268,-0.09120869127080133,-0.04465796296199929,-0.06793332711640031,GREEN,Normal
FL,St. Lucie,2015,1,0,Florida,297471.0,0.3361672230234208,0.0,-0.07896791406975691,-0.0530175948927142,-0.06599275448123555,GREEN,Normal
FL,St. Lucie,2016,1,0,Florida,305775.0,0.3270378546316736,0.0,-0.07930033959139036,-0.0530175948927142,-0.06615896724205228,GREEN,Normal
FL,St. Lucie,2017,2,0,Florida,313207.0,0.6385553324159422,0.0,-0.06795712770567101,-0.0530175948927142,-0.060487361299192605,GREEN,Normal
FL,St. Lucie,2019,1,0,Florida,328063.0,0.30481950113240447,0.0,-0.08010937121711686,-0.0530175948927142,-0.06656348305491554,GREEN,Normal
FL,St. Lucie,2020,1,0,Florida,331441.0,0.30171282370014574,0.0,-0.08022249392414872,-0.0530175948927142,-0.06662004440843146,GREEN,Normal
FL,St. Lucie,2021,1,1,Florida,344246.0,0.2904899403333662,0.2904899403333662,-0.08063115010903943,-0.045970240083313414,-0.06330069509617642,GREEN,Normal
FL,St. Lucie,2025,5,0,Florida,373586.0,1.3383799178770082,0.0,-0.042474581390186346,-0.0530175948927142,-0.047746088141450274,GREEN,Normal
FL,Sumter,1971,0,1,Florida,53738.0,0.0,1.8608805686851018,-0.09120869127080133,-0.007872191198550243,-0.04954044123467579,GREEN,Normal
FL,Sumter,1973,0,1,Florida,53738.0,0.0,1.8608805686851018,-0.09120869127080133,-0.007872191198550243,-0.04954044123467579,GREEN,Normal
FL,Sumter,1977,0,1,Florida,53738.0,0.0,1.8608805686851018,-0.09120869127080133,-0.007872191198550243,-0.04954044123467579,GREEN,Normal
FL,Sumter,1983,1,0,Florida,53738.0,1.8608805686851018,0.0,-0.02344888936578279,-0.0530175948927142,-0.038233242129248494,GREEN,Normal
FL,Sumter,2020,0,1,Florida,130290.0,0.0,0.767518612326349,-0.09120869127080133,-0.03439741142723732,-0.06280305134901933,GREEN,Normal
FL,Sumter,2021,1,0,Florida,134870.0,0.7414547341884778,0.0,-0.06421027624320523,-0.0530175948927142,-0.05861393556795971,GREEN,Normal
FL,Sumter,2022,1,0,Florida,144767.0,0.6907651605683616,0.0,-0.06605602364094172,-0.0530175948927142,-0.05953680926682796,GREEN,Normal
FL,Suwannee,1976,1,0,Florida,35071.0,2.851358672407402,0.0,0.012617154435676563,-0.0530175948927142,-0.02020022022851882,GREEN,Normal
FL,Suwannee,2012,1,0,Florida,43533.0,2.2971079411021527,0.0,-0.007564645724390867,-0.0530175948927142,-0.030291120308552535,GREEN,Normal
FL,Suwannee,2017,1,0,Florida,44125.0,2.26628895184136,0.0,-0.008686850256141016,-0.0530175948927142,-0.030852222574427608,GREEN,Normal
FL,Suwannee,2020,1,1,Florida,43524.0,2.297582942744233,2.297582942744233,-0.007547349602483014,0.002722311910819089,-0.0024125188458319624,GREEN,Normal
FL,Taylor,2008,1,0,Florida,22356.0,4.4730721059223475,0.0,0.07166822028635944,-0.0530175948927142,0.00932531269682262,GREEN,Normal
FL,Taylor,2015,1,0,Florida,22362.0,4.471871925588051,0.0,0.0716245184050723,-0.0530175948927142,0.009303461756179045,GREEN,Normal
FL,Taylor,2017,1,0,Florida,21784.0,4.590525156077855,0.0,0.07594501028868665,-0.0530175948927142,0.011463707697986224,GREEN,Normal
FL,Taylor,2019,1,1,Florida,21537.0,4.643172215257464,4.643172215257464,0.07786203514290005,0.05962686365383281,0.06874444939836644,GREEN,Normal
FL,Taylor,2020,2,0,Florida,21743.0,9.198362691440924,0.0,0.24372910340076068,-0.0530175948927142,0.09535575425402323,GREEN,Normal
FL,Union,1964,1,0,Florida,13450.0,7.434944237918216,0.0,0.17951816633305637,-0.0530175948927142,0.06325028572017108,GREEN,Normal
FL,Union,2012,0,1,Florida,15266.0,0.0,6.5505043888379415,-0.09120869127080133,0.10589919429351555,0.0073452515113571065,GREEN,Normal
FL,Volusia,1972,0,1,Florida,444935.0,0.0,0.22475193005719935,-0.09120869127080133,-0.04756505979496513,-0.06938687553288322,GREEN,Normal
FL,Volusia,1973,1,1,Florida,444935.0,0.22475193005719935,0.22475193005719935,-0.0830248526544374,-0.04756505979496513,-0.06529495622470127,GREEN,Normal
FL,Volusia,1975,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1977,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1978,1,1,Florida,444935.0,0.22475193005719935,0.22475193005719935,-0.0830248526544374,-0.04756505979496513,-0.06529495622470127,GREEN,Normal
FL,Volusia,1979,2,0,Florida,444935.0,0.4495038601143987,0.0,-0.07484101403807346,-0.0530175948927142,-0.06392930446539383,GREEN,Normal
FL,Volusia,1980,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1981,1,1,Florida,444935.0,0.22475193005719935,0.22475193005719935,-0.0830248526544374,-0.04756505979496513,-0.06529495622470127,GREEN,Normal
FL,Volusia,1982,0,2,Florida,444935.0,0.0,0.4495038601143987,-0.09120869127080133,-0.04211252469721606,-0.06666060798400869,GREEN,Normal
FL,Volusia,1983,3,0,Florida,444935.0,0.6742557901715981,0.0,-0.06665717542170954,-0.0530175948927142,-0.059837385157211875,GREEN,Normal
FL,Volusia,1984,0,1,Florida,444935.0,0.0,0.22475193005719935,-0.09120869127080133,-0.04756505979496513,-0.06938687553288322,GREEN,Normal
FL,Volusia,1985,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1986,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1988,2,0,Florida,444935.0,0.4495038601143987,0.0,-0.07484101403807346,-0.0530175948927142,-0.06392930446539383,GREEN,Normal
FL,Volusia,1989,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1990,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1991,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,1992,0,1,Florida,444935.0,0.0,0.22475193005719935,-0.09120869127080133,-0.04756505979496513,-0.06938687553288322,GREEN,Normal
FL,Volusia,1993,0,1,Florida,444935.0,0.0,0.22475193005719935,-0.09120869127080133,-0.04756505979496513,-0.06938687553288322,GREEN,Normal
FL,Volusia,1995,0,1,Florida,444935.0,0.0,0.22475193005719935,-0.09120869127080133,-0.04756505979496513,-0.06938687553288322,GREEN,Normal
FL,Volusia,1998,1,0,Florida,444935.0,0.22475193005719935,0.0,-0.0830248526544374,-0.0530175948927142,-0.0680212237735758,GREEN,Normal
FL,Volusia,2000,1,1,Florida,444935.0,0.22475193005719935,0.22475193005719935,-0.0830248526544374,-0.04756505979496513,-0.06529495622470127,GREEN,Normal
FL,Volusia,2001,3,0,Florida,451103.0,0.6650365880962884,0.0,-0.06699287203591338,-0.0530175948927142,-0.06000523346431379,GREEN,Normal
FL,Volusia,2002,2,0,Florida,458248.0,0.4364448944676245,0.0,-0.07531652705067647,-0.0530175948927142,-0.06416706097169533,GREEN,Normal
FL,Volusia,2003,1,0,Florida,466074.0,0.2145582032037831,0.0,-0.08339603440778841,-0.0530175948927142,-0.0682068146502513,GREEN,Normal
FL,Volusia,2006,3,2,Florida,494748.0,0.6063693031603968,0.4042462021069312,-0.06912910993986991,-0.04321048620822439,-0.05616979807404715,GREEN,Normal
FL,Volusia,2007,2,0,Florida,498935.0,0.40085381863368974,0.0,-0.07661249643671718,-0.0530175948927142,-0.06481504566471569,GREEN,Normal
FL,Volusia,2010,1,0,Florida,494527.0,0.20221342818491203,0.0,-0.08384554176678662,-0.0530175948927142,-0.0684315683297504,GREEN,Normal
FL,Volusia,2011,1,0,Florida,494558.0,0.20220075299560414,0.0,-0.0838460033054426,-0.0530175948927142,-0.0684317990990784,GREEN,Normal
FL,Volusia,2013,5,1,Florida,500702.0,0.998597968452293,0.1997195936904586,-0.054846980764633124,-0.04817235020881643,-0.05150966548672478,GREEN,Normal
FL,Volusia,2014,1,2,Florida,507050.0,0.19721920915097133,0.39443841830194265,-0.08402739507758196,-0.043448425368142723,-0.06373791022286235,GREEN,Normal
FL,Volusia,2015,1,0,Florida,517144.0,0.19336973840941787,0.0,-0.08416756494085864,-0.0530175948927142,-0.06859257991678643,GREEN,Normal
FL,Volusia,2017,4,1,Florida,538755.0,0.7424525062412414,0.18561312656031034,-0.06417394460657075,-0.04851457644515087,-0.056344260525860806,GREEN,Normal
FL,Volusia,2018,1,0,Florida,547117.0,0.18277626175022893,0.0,-0.08455330268888578,-0.0530175948927142,-0.0687854487908,GREEN,Normal
FL,Volusia,2019,1,0,Florida,554065.0,0.18048423921381065,0.0,-0.0846367615608,-0.0530175948927142,-0.0688271782267571,GREEN,Normal
FL,Volusia,2020,2,1,Florida,555776.0,0.35985720865960386,0.17992860432980193,-0.0781052962527657,-0.048652484301906065,-0.06337889027733588,GREEN,Normal
FL,Volusia,2021,3,0,Florida,566368.0,0.5296909429911294,0.0,-0.07192118084592623,-0.0530175948927142,-0.062469387869320214,GREEN,Normal
FL,Volusia,2023,2,0,Florida,590357.0,0.3387780614102992,0.0,-0.0788728462320472,-0.0530175948927142,-0.0659452205623807,GREEN,Normal
FL,Volusia,2024,13,0,Florida,590357.0,2.2020573991669448,0.0,-0.011025698518899478,-0.0530175948927142,-0.03202164670580684,GREEN,Normal
FL,Volusia,2025,7,0,Florida,590357.0,1.1857232149360473,0.0,-0.04803323363516187,-0.0530175948927142,-0.050525414263938036,GREEN,Normal
FL,Wakulla,2021,1,0,Florida,34270.0,2.918004085205719,0.0,0.015043898013467305,-0.0530175948927142,-0.01898684843962345,GREEN,Normal
FL,Wakulla,2024,1,0,Florida,36449.0,2.7435594940876293,0.0,0.00869188857423931,-0.0530175948927142,-0.022162853159237446,GREEN,Normal
FL,Walton,2004,0,1,Florida,47518.0,0.0,2.1044656761648217,-0.09120869127080133,-0.0019627587523677473,-0.04658572501158454,GREEN,Normal
FL,Walton,2009,1,0,Florida,54534.0,1.8337184142003153,0.0,-0.024437938441889344,-0.0530175948927142,-0.03872776666730177,GREEN,Normal
FL,Walton,2015,1,0,Florida,63145.0,1.5836566632354103,0.0,-0.03354337755202889,-0.0530175948927142,-0.043280486222371545,GREEN,Normal
FL,Walton,2021,2,0,Florida,80021.0,2.4993439222204175,0.0,-0.00020067500577373117,-0.0530175948927142,-0.026609134949243968,GREEN,Normal
FL,Walton,2022,0,1,Florida,83404.0,0.0,1.1989832621936598,-0.09120869127080133,-0.023929976748296874,-0.057569334009549104,GREEN,Normal
FL,Walton,2023,1,0,Florida,86354.0,1.1580239479352432,0.0,-0.04904184046166816,-0.0530175948927142,-0.05102971767719118,GREEN,Normal
FL,Walton,2024,1,0,Florida,86354.0,1.1580239479352432,0.0,-0.04904184046166816,-0.0530175948927142,-0.05102971767719118,GREEN,Normal
FL,Walton,2025,4,0,Florida,86354.0,4.632095791740973,0.0,0.07745871196573136,-0.0530175948927142,0.012220558536508577,GREEN,Normal
FL,Washington,1987,1,0,Florida,21023.0,4.756695048280455,0.0,0.08199571508280598,-0.0530175948927142,0.01448906009504589,GREEN,Normal
FL,Washington,1990,2,0,Florida,21023.0,9.51339009656091,0.0,0.2552001214364133,-0.0530175948927142,0.10109126327184954,GREEN,Normal
FL,Washington,1991,1,0,Florida,21023.0,4.756695048280455,0.0,0.08199571508280598,-0.0530175948927142,0.01448906009504589,GREEN,Normal
FL,Washington,2006,3,0,Florida,22860.0,13.123359580052494,0.0,0.38664908232130973,-0.0530175948927142,0.16681574371429778,GREEN,Normal
FL,Washington,2007,1,0,Florida,23469.0,4.260939963355916,0.0,0.06394390299277557,-0.0530175948927142,0.005463154050030682,GREEN,Normal
FL,Washington,2011,1,0,Florida,24516.0,4.078968836678088,0.0,0.057317831602909174,-0.0530175948927142,0.0021501183550974856,GREEN,Normal
FL,Washington,2022,0,1,Florida,25405.0,0.0,3.93623302499508,-0.09120869127080133,0.04247635132720247,-0.024366169971799433,GREEN,Normal
GA,Appling,1975,1,0,Georgia,17396.0,5.748447919061854,0.0,0.118108176674237,-0.0530175948927142,0.0325452908907614,GREEN,Normal
GA,Appling,1985,0,1,Georgia,17396.0,0.0,5.748447919061854,-0.09120869127080133,0.08644111421955201,-0.0023837885256246596,GREEN,Normal
GA,Appling,2002,1,0,Georgia,17502.0,5.713632727688264,0.0,0.1168404593846601,-0.0530175948927142,0.031911432245972954,GREEN,Normal
GA,Atkinson,2001,1,0,Georgia,7641.0,13.087292239235703,0.0,0.3853357708116338,-0.0530175948927142,0.1661590879594598,GREEN,Normal
GA,Baldwin,2020,1,0,Georgia,43790.0,2.2836263987211693,0.0,-0.008055545923190311,-0.0530175948927142,-0.030536570407952258,GREEN,Normal
GA,Banks,2014,0,1,Georgia,18220.0,0.0,5.48847420417124,-0.09120869127080133,0.08013409027287212,-0.005537300498964608,GREEN,Normal
GA,Barrow,1985,1,0,Georgia,46520.0,2.1496130696474633,0.0,-0.012935341426177811,-0.0530175948927142,-0.03297646815944601,GREEN,Normal
GA,Barrow,1999,0,1,Georgia,46520.0,0.0,2.1496130696474633,-0.09120869127080133,-0.000867472284868485,-0.04603808177783491,GREEN,Normal
GA,Barrow,2019,1,0,Georgia,83581.0,1.1964441679329034,0.0,-0.04764285412154628,-0.0530175948927142,-0.05033022450713024,GREEN,Normal
GA,Bartow,1977,1,0,Georgia,76806.0,1.3019816160195818,0.0,-0.04379994410558134,-0.0530175948927142,-0.04840876949914777,GREEN,Normal
GA,Bartow,2005,1,2,Georgia,90334.0,1.107002900347599,2.214005800695198,-0.050899657742208705,0.000694710633820281,-0.02510247355419421,GREEN,Normal
GA,Bartow,2011,0,1,Georgia,100110.0,0.0,0.9989012086704625,-0.09120869127080133,-0.02878401479365334,-0.059996353032227334,GREEN,Normal
GA,Ben Hill,2017,0,1,Georgia,17059.0,0.0,5.86200832405182,-0.09120869127080133,0.0891961165626456,-0.0010062873540778658,GREEN,Normal
GA,Bibb,1969,0,1,Georgia,153857.0,0.0,0.6499541782304348,-0.09120869127080133,-0.03724955246554493,-0.06422912186817313,GREEN,Normal
GA,Bibb,1972,1,0,Georgia,153857.0,0.6499541782304348,0.0,-0.0675420642419896,-0.0530175948927142,-0.060279829567351895,GREEN,Normal
GA,Bibb,1991,2,0,Georgia,153857.0,1.2999083564608696,0.0,-0.04387543721317787,-0.0530175948927142,-0.04844651605294603,GREEN,Normal
GA,Bibb,1999,1,0,Georgia,153857.0,0.6499541782304348,0.0,-0.0675420642419896,-0.0530175948927142,-0.060279829567351895,GREEN,Normal
GA,Bibb,2003,0,1,Georgia,153697.0,0.0,0.6506307865475578,-0.09120869127080133,-0.0372331377873902,-0.06422091452909577,GREEN,Normal
GA,Bibb,2007,2,1,Georgia,154286.0,1.296293895752045,0.6481469478760225,-0.04400704971198347,-0.03729339630232374,-0.04065022300715361,GREEN,Normal
GA,Bibb,2010,1,0,Georgia,155715.0,0.642198888995922,0.0,-0.06782445574582373,-0.0530175948927142,-0.06042102531926896,GREEN,Normal
GA,Bibb,2011,1,0,Georgia,156297.0,0.6398075458901963,0.0,-0.06791153115402437,-0.0530175948927142,-0.06046456302336929,GREEN,Normal
GA,Bibb,2020,1,0,Georgia,157035.0,0.6368007132167988,0.0,-0.06802101823758017,-0.0530175948927142,-0.06051930656514719,GREEN,Normal
GA,Bibb,2022,1,0,Georgia,156126.0,0.6405083073927469,0.0,-0.06788601449196957,-0.0530175948927142,-0.06045180469234189,GREEN,Normal
GA,Bibb,2023,1,0,Georgia,156512.0,0.6389286444489879,0.0,-0.06794353438333017,-0.0530175948927142,-0.06048056463802219,GREEN,Normal
GA,Brooks,2009,1,0,Georgia,16375.0,6.106870229007633,0.0,0.1311593230664131,-0.0530175948927142,0.03907086408684944,GREEN,Normal
GA,Bryan,2009,1,0,Georgia,29987.0,3.334778403975056,0.0,0.030219802235447596,-0.0530175948927142,-0.011398896328633303,GREEN,Normal
GA,Bryan,2022,1,0,Georgia,48218.0,2.0739143058608818,0.0,-0.015691742521954714,-0.0530175948927142,-0.03435466870733446,GREEN,Normal
GA,Bryan,2025,1,1,Georgia,49739.0,2.0104947827660387,2.0104947827660387,-0.018001022544612902,-0.0042425149008168414,-0.011121768722714871,GREEN,Normal
GA,Bulloch,2015,2,0,Georgia,73137.0,2.7345939811586475,0.0,0.008365429482630894,-0.0530175948927142,-0.022326082705041654,GREEN,Normal
GA,Bulloch,2019,1,0,Georgia,79718.0,1.254421836975338,0.0,-0.045531727037229415,-0.0530175948927142,-0.04927466096497181,GREEN,Normal
GA,Burke,2014,1,0,Georgia,22629.0,4.4191082239604045,0.0,0.06970324627711887,-0.0530175948927142,0.008342825692202332,GREEN,Normal
GA,Burke,2016,1,0,Georgia,22638.0,4.417351356126867,0.0,0.0696392738662199,-0.0530175948927142,0.00831083948675285,GREEN,Normal
GA,Burke,2021,1,0,Georgia,24362.0,4.10475330432641,0.0,0.058256715295649956,-0.0530175948927142,0.002619560201467877,GREEN,Normal
GA,Camden,2001,0,1,Georgia,44469.0,0.0,2.2487575614473005,-0.09120869127080133,0.0015377965871253057,-0.04483544734183802,GREEN,Normal
GA,Camden,2005,0,1,Georgia,46673.0,0.0,2.1425663659931864,-0.09120869127080133,-0.0010384269858519347,-0.046123559128326636,GREEN,Normal
GA,Camden,2019,1,0,Georgia,54784.0,1.8253504672897194,0.0,-0.024742638504083203,-0.0530175948927142,-0.038880116698398706,GREEN,Normal
GA,Camden,2022,1,0,Georgia,56971.0,1.7552790015973037,0.0,-0.027294134131697474,-0.0530175948927142,-0.04015586451220584,GREEN,Normal
GA,Candler,1980,0,1,Georgia,9585.0,0.0,10.432968179447053,-0.09120869127080133,0.20008868614192146,0.054439997435560064,GREEN,Normal
GA,Carroll,1997,1,0,Georgia,87932.0,1.1372424145930946,0.0,-0.04979855349647701,-0.0530175948927142,-0.0514080741945956,GREEN,Normal
